week_start,source_country,target_country,event_count,avg_intensity,min_intensity,trade_event_count,trade_avg_intensity,year,gdelt_confidence
2017-03-06,United States,China,63,0.407936507936508,-5.0,0,,2017,high
2017-03-06,United States,Denmark,1,-2.0,-2.0,0,,2017,low_use_EUR_proxy
2017-03-06,United States,France,2,1.0,1.0,0,,2017,unvalidated
2017-03-06,United States,Germany,21,0.9714285714285713,-2.0,0,,2017,moderate
2017-03-06,United States,India,14,-4.114285714285715,-10.0,0,,2017,low
2017-03-06,United States,Japan,114,2.979824561403509,-2.0,0,,2017,unvalidated
2017-03-06,United States,Mexico,9,0.4111111111111111,-5.0,0,,2017,moderate
2017-03-06,United States,South Korea,70,3.5157142857142856,-4.0,0,,2017,unvalidated
2017-03-13,Brazil,France,1,7.4,7.4,0,,2017,unvalidated
2017-03-13,Brazil,United States,5,0.6,0.0,0,,2017,low
2017-03-13,Canada,Japan,1,1.0,1.0,0,,2017,unvalidated
2017-03-13,Canada,Mexico,5,-5.0,-5.0,0,,2017,unvalidated
2017-03-13,Canada,United States,21,2.2142857142857144,-5.0,0,,2017,low
2017-03-13,China,Brazil,2,3.0,3.0,0,,2017,unvalidated
2017-03-13,China,Germany,8,1.25,-2.0,0,,2017,moderate
2017-03-13,China,India,8,1.4875,0.4,0,,2017,moderate
2017-03-13,China,Japan,12,1.3166666666666667,-4.4,0,,2017,moderate
2017-03-13,China,South Korea,26,-1.396153846153846,-10.0,1,-8.0,2017,moderate
2017-03-13,China,United States,78,1.6935897435897436,-5.0,0,,2017,high
2017-03-13,Denmark,South Korea,8,0.6500000000000001,-5.0,0,,2017,unvalidated
2017-03-13,France,Germany,13,2.146153846153846,-5.0,0,,2017,unvalidated
2017-03-13,France,India,3,3.1999999999999997,2.8,0,,2017,unvalidated
2017-03-13,France,Japan,1,2.8,2.8,0,,2017,unvalidated
2017-03-13,France,United States,4,0.5,0.0,0,,2017,unvalidated
2017-03-13,Germany,China,7,1.7142857142857142,0.0,0,,2017,moderate
2017-03-13,Germany,France,9,1.6444444444444446,0.0,0,,2017,unvalidated
2017-03-13,Germany,India,1,4.0,4.0,0,,2017,low
2017-03-13,Germany,Japan,2,2.8,2.8,0,,2017,unvalidated
2017-03-13,Germany,South Korea,2,3.0999999999999996,2.8,0,,2017,unvalidated
2017-03-13,Germany,United States,110,1.1927272727272726,-5.0,0,,2017,moderate
2017-03-13,India,China,14,1.5,-2.0,0,,2017,moderate
2017-03-13,India,France,2,2.65,1.9,0,,2017,unvalidated
2017-03-13,India,Mexico,1,2.8,2.8,0,,2017,unvalidated
2017-03-13,India,United States,18,0.05555555555555553,-9.0,0,,2017,low
2017-03-13,Japan,Brazil,1,6.4,6.4,0,,2017,unvalidated
2017-03-13,Japan,Canada,1,1.0,1.0,0,,2017,unvalidated
2017-03-13,Japan,China,14,0.9642857142857143,-2.0,0,,2017,moderate
2017-03-13,Japan,France,3,3.3000000000000003,1.9,0,,2017,unvalidated
2017-03-13,Japan,Germany,5,3.16,1.9,0,,2017,unvalidated
2017-03-13,Japan,India,2,3.75,3.0,0,,2017,unvalidated
2017-03-13,Japan,Mexico,2,5.2,4.0,0,,2017,unvalidated
2017-03-13,Japan,South Korea,7,2.6142857142857143,1.0,0,,2017,unvalidated
2017-03-13,Japan,United States,50,2.426,-0.4,0,,2017,unvalidated
2017-03-13,Mexico,China,1,0.0,0.0,0,,2017,unvalidated
2017-03-13,Mexico,India,1,1.9,1.9,0,,2017,unvalidated
2017-03-13,Mexico,Japan,1,4.0,4.0,0,,2017,unvalidated
2017-03-13,Mexico,United States,7,-0.05714285714285713,-4.0,0,,2017,moderate
2017-03-13,South Korea,China,19,0.9263157894736843,-4.0,0,,2017,moderate
2017-03-13,South Korea,Germany,1,1.9,1.9,0,,2017,unvalidated
2017-03-13,South Korea,India,2,1.7,0.0,0,,2017,unvalidated
2017-03-13,South Korea,Japan,7,0.3428571428571428,-7.2,0,,2017,unvalidated
2017-03-13,South Korea,United States,57,2.7859649122807015,-6.5,0,,2017,unvalidated
2017-03-13,United States,Brazil,3,1.0,1.0,0,,2017,low
2017-03-13,United States,Canada,15,0.38666666666666666,-5.0,0,,2017,low
2017-03-13,United States,China,142,2.0528169014084505,-8.0,1,-8.0,2017,high
2017-03-13,United States,France,7,1.9000000000000001,0.0,0,,2017,unvalidated
2017-03-13,United States,Germany,106,1.2764150943396224,-5.0,0,,2017,moderate
2017-03-13,United States,India,16,-0.11875000000000002,-9.0,0,,2017,low
2017-03-13,United States,Japan,59,2.1322033898305084,-2.0,0,,2017,unvalidated
2017-03-13,United States,Mexico,8,0.4375,-5.0,0,,2017,moderate
2017-03-13,United States,South Korea,87,2.8770114942528737,-4.4,0,,2017,unvalidated
2017-03-20,Brazil,Canada,4,8.0,8.0,0,,2017,unvalidated
2017-03-20,Brazil,China,5,0.0,0.0,0,,2017,unvalidated
2017-03-20,Brazil,South Korea,1,0.0,0.0,0,,2017,unvalidated
2017-03-20,Brazil,United States,2,1.9,1.0,0,,2017,low
2017-03-20,Canada,Brazil,5,5.279999999999999,-5.6,1,-5.6,2017,unvalidated
2017-03-20,Canada,France,5,1.98,0.0,0,,2017,unvalidated
2017-03-20,Canada,India,1,1.9,1.9,0,,2017,unvalidated
2017-03-20,Canada,United States,1,0.0,0.0,0,,2017,low
2017-03-20,China,Brazil,11,0.7272727272727274,-5.6,4,-5.6,2017,unvalidated
2017-03-20,China,India,15,-0.4133333333333334,-4.4,0,,2017,moderate
2017-03-20,China,Japan,6,-2.8333333333333335,-7.2,0,,2017,moderate
2017-03-20,China,South Korea,13,-2.2384615384615385,-8.0,2,-6.8,2017,moderate
2017-03-20,China,United States,47,2.774468085106383,-5.0,0,,2017,high
2017-03-20,Denmark,South Korea,1,7.4,7.4,0,,2017,unvalidated
2017-03-20,Denmark,United States,5,3.16,1.9,0,,2017,low_use_EUR_proxy
2017-03-20,France,Canada,1,2.8,2.8,0,,2017,unvalidated
2017-03-20,France,Germany,10,2.2399999999999998,-2.0,0,,2017,unvalidated
2017-03-20,France,Japan,5,2.7600000000000002,1.0,0,,2017,unvalidated
2017-03-20,France,South Korea,3,4.333333333333333,4.0,0,,2017,unvalidated
2017-03-20,France,United States,2,1.0,-2.0,0,,2017,unvalidated
2017-03-20,Germany,France,5,2.7600000000000002,1.0,0,,2017,unvalidated
2017-03-20,Germany,India,1,-2.0,-2.0,0,,2017,low
2017-03-20,Germany,Japan,10,2.83,0.0,0,,2017,unvalidated
2017-03-20,Germany,United States,11,0.7,-4.0,0,,2017,moderate
2017-03-20,India,Canada,1,2.8,2.8,0,,2017,unvalidated
2017-03-20,India,China,7,2.942857142857143,1.0,0,,2017,moderate
2017-03-20,India,France,1,0.0,0.0,0,,2017,unvalidated
2017-03-20,India,South Korea,2,0.95,0.0,0,,2017,unvalidated
2017-03-20,India,United States,25,0.3239999999999999,-4.4,0,,2017,low
2017-03-20,Japan,Brazil,2,0.0,0.0,0,,2017,unvalidated
2017-03-20,Japan,China,4,1.225,-2.0,0,,2017,moderate
2017-03-20,Japan,France,12,3.1833333333333336,0.0,0,,2017,unvalidated
2017-03-20,Japan,Germany,10,3.04,0.0,0,,2017,unvalidated
2017-03-20,Japan,South Korea,6,3.9166666666666665,1.0,0,,2017,unvalidated
2017-03-20,Japan,United States,22,2.3181818181818183,-10.0,0,,2017,unvalidated
2017-03-20,Mexico,Brazil,2,0.40000000000000036,-5.6,1,-5.6,2017,unvalidated
2017-03-20,Mexico,China,2,2.0,0.0,0,,2017,unvalidated
2017-03-20,Mexico,United States,6,0.8833333333333333,-5.0,0,,2017,moderate
2017-03-20,South Korea,Brazil,1,-5.6,-5.6,1,-5.6,2017,unvalidated
2017-03-20,South Korea,China,12,-0.08333333333333333,-4.0,0,,2017,moderate
2017-03-20,South Korea,France,1,4.0,4.0,0,,2017,unvalidated
2017-03-20,South Korea,India,2,3.4,2.8,0,,2017,unvalidated
2017-03-20,South Korea,Japan,5,-2.0,-5.0,0,,2017,unvalidated
2017-03-20,South Korea,United States,27,2.6925925925925926,-2.0,0,,2017,unvalidated
2017-03-20,United States,Brazil,4,-1.025,-5.0,0,,2017,low
2017-03-20,United States,China,58,2.4310344827586206,-5.0,0,,2017,high
2017-03-20,United States,Denmark,6,2.4,-2.0,0,,2017,low_use_EUR_proxy
2017-03-20,United States,Germany,10,-1.1199999999999999,-5.0,0,,2017,moderate
2017-03-20,United States,India,25,1.4280000000000002,-5.0,0,,2017,low
2017-03-20,United States,Japan,9,1.5333333333333334,-9.0,0,,2017,unvalidated
2017-03-20,United States,Mexico,4,-3.1999999999999997,-9.2,0,,2017,moderate
2017-03-20,United States,South Korea,31,2.4193548387096775,-10.0,0,,2017,unvalidated
2017-03-27,Brazil,China,1,0.0,0.0,0,,2017,unvalidated
2017-03-27,Brazil,France,1,2.8,2.8,0,,2017,unvalidated
2017-03-27,Canada,China,3,1.2666666666666666,0.0,0,,2017,unvalidated
2017-03-27,Canada,France,1,4.0,4.0,0,,2017,unvalidated
2017-03-27,Canada,United States,1,1.9,1.9,0,,2017,low
2017-03-27,China,Canada,2,2.8,2.8,0,,2017,unvalidated
2017-03-27,China,France,25,-0.16399999999999998,-9.0,0,,2017,unvalidated
2017-03-27,China,India,21,1.6904761904761905,-2.0,0,,2017,moderate
2017-03-27,China,Japan,13,0.20769230769230768,-2.0,0,,2017,moderate
2017-03-27,China,Mexico,1,2.8,2.8,0,,2017,unvalidated
2017-03-27,China,South Korea,4,-2.625,-6.5,0,,2017,moderate
2017-03-27,China,United States,107,2.3102803738317754,-9.0,0,,2017,high
2017-03-27,Denmark,South Korea,1,4.5,4.5,0,,2017,unvalidated
2017-03-27,Denmark,United States,5,1.8,0.0,0,,2017,low_use_EUR_proxy
2017-03-27,France,Brazil,1,1.9,1.9,0,,2017,unvalidated
2017-03-27,France,China,31,-6.82258064516129,-10.0,0,,2017,unvalidated
2017-03-27,France,Germany,12,2.2083333333333335,0.0,0,,2017,unvalidated
2017-03-27,France,United States,8,2.9,-0.4,0,,2017,unvalidated
2017-03-27,Germany,France,12,2.25,0.0,0,,2017,unvalidated
2017-03-27,Germany,United States,12,0.16666666666666666,-2.0,0,,2017,moderate
2017-03-27,India,China,14,2.371428571428571,0.0,0,,2017,moderate
2017-03-27,India,South Korea,8,4.6625,2.8,0,,2017,unvalidated
2017-03-27,India,United States,24,1.2833333333333334,-4.0,0,,2017,low
2017-03-27,Japan,China,5,2.1399999999999997,1.0,0,,2017,moderate
2017-03-27,Japan,India,3,3.466666666666667,0.0,0,,2017,unvalidated
2017-03-27,Japan,South Korea,1,-5.0,-5.0,0,,2017,unvalidated
2017-03-27,Japan,United States,9,3.6555555555555554,2.8,0,,2017,unvalidated
2017-03-27,Mexico,China,1,1.9,1.9,0,,2017,unvalidated
2017-03-27,Mexico,United States,4,3.5,-0.4,0,,2017,moderate
2017-03-27,South Korea,China,2,0.5,-2.0,0,,2017,moderate
2017-03-27,South Korea,Denmark,1,4.5,4.5,0,,2017,unvalidated
2017-03-27,South Korea,India,10,4.4399999999999995,1.9,0,,2017,unvalidated
2017-03-27,South Korea,Japan,4,-1.2,-2.0,0,,2017,unvalidated
2017-03-27,South Korea,United States,12,2.6,0.0,0,,2017,unvalidated
2017-03-27,United States,Canada,4,1.05,-5.0,0,,2017,low
2017-03-27,United States,China,95,1.34,-6.5,0,,2017,high
2017-03-27,United States,Denmark,3,2.8000000000000003,1.0,0,,2017,low_use_EUR_proxy
2017-03-27,United States,France,9,2.5777777777777775,-0.4,0,,2017,unvalidated
2017-03-27,United States,Germany,13,2.5846153846153848,0.0,0,,2017,moderate
2017-03-27,United States,India,31,1.2580645161290323,-2.0,0,,2017,low
2017-03-27,United States,Japan,9,1.3555555555555556,-4.0,0,,2017,unvalidated
2017-03-27,United States,Mexico,12,-2.6833333333333336,-5.0,0,,2017,moderate
2017-03-27,United States,South Korea,14,3.0142857142857147,-4.4,0,,2017,unvalidated
2017-04-03,Brazil,Mexico,1,4.0,4.0,0,,2017,unvalidated
2017-04-03,Brazil,United States,1,4.0,4.0,0,,2017,low
2017-04-03,Canada,China,1,1.9,1.9,0,,2017,unvalidated
2017-04-03,Canada,France,8,2.8625,0.0,0,,2017,unvalidated
2017-04-03,Canada,Germany,1,1.0,1.0,0,,2017,unvalidated
2017-04-03,Canada,India,4,2.25,0.0,0,,2017,unvalidated
2017-04-03,Canada,United States,26,2.6538461538461537,0.0,0,,2017,low
2017-04-03,China,Canada,1,2.8,2.8,0,,2017,unvalidated
2017-04-03,China,India,85,0.8152941176470588,-5.0,0,,2017,moderate
2017-04-03,China,Japan,14,2.7214285714285715,-4.4,0,,2017,moderate
2017-04-03,China,South Korea,21,1.1857142857142857,-6.5,0,,2017,moderate
2017-04-03,China,United States,371,2.6080862533692724,-2.0,0,,2017,high
2017-04-03,France,Canada,2,1.9,1.0,0,,2017,unvalidated
2017-04-03,France,China,2,-3.0,-10.0,0,,2017,unvalidated
2017-04-03,France,Germany,17,2.5588235294117645,1.0,0,,2017,unvalidated
2017-04-03,France,India,3,-5.533333333333334,-10.0,0,,2017,unvalidated
2017-04-03,France,United States,25,-0.37200000000000005,-10.0,0,,2017,unvalidated
2017-04-03,Germany,Canada,1,1.0,1.0,0,,2017,unvalidated
2017-04-03,Germany,France,20,1.975,-9.5,0,,2017,unvalidated
2017-04-03,Germany,India,8,1.1625,-5.0,0,,2017,low
2017-04-03,Germany,Japan,4,3.5,0.0,0,,2017,unvalidated
2017-04-03,Germany,United States,24,1.6291666666666667,0.0,0,,2017,moderate
2017-04-03,India,Canada,1,1.0,1.0,0,,2017,unvalidated
2017-04-03,India,China,71,2.564788732394366,-2.0,0,,2017,moderate
2017-04-03,India,France,2,-10.0,-10.0,0,,2017,unvalidated
2017-04-03,India,Germany,9,0.27777777777777773,-9.0,0,,2017,low
2017-04-03,India,United States,23,-1.3304347826086957,-10.0,0,,2017,low
2017-04-03,Japan,China,12,3.3833333333333333,0.4,0,,2017,moderate
2017-04-03,Japan,Germany,6,5.0,4.0,0,,2017,unvalidated
2017-04-03,Japan,South Korea,43,3.4767441860465116,-4.0,0,,2017,unvalidated
2017-04-03,Japan,United States,99,3.1161616161616164,0.0,0,,2017,unvalidated
2017-04-03,Mexico,Brazil,1,0.0,0.0,0,,2017,unvalidated
2017-04-03,Mexico,United States,5,2.8,1.0,0,,2017,moderate
2017-04-03,South Korea,Brazil,1,3.0,3.0,0,,2017,unvalidated
2017-04-03,South Korea,China,8,3.0749999999999997,-2.0,0,,2017,moderate
2017-04-03,South Korea,Japan,19,1.9210526315789473,-4.0,0,,2017,unvalidated
2017-04-03,South Korea,United States,33,2.703030303030303,-4.4,0,,2017,unvalidated
2017-04-03,United States,Brazil,1,4.0,4.0,0,,2017,low
2017-04-03,United States,Canada,15,0.8466666666666666,-5.0,0,,2017,low
2017-04-03,United States,China,427,2.333255269320843,-5.0,0,,2017,high
2017-04-03,United States,France,4,-0.050000000000000044,-4.0,0,,2017,unvalidated
2017-04-03,United States,Germany,25,1.6159999999999999,-2.0,0,,2017,moderate
2017-04-03,United States,India,25,0.23199999999999998,-10.0,0,,2017,low
2017-04-03,United States,Japan,55,2.765454545454545,-10.0,0,,2017,unvalidated
2017-04-03,United States,Mexico,6,-1.5999999999999999,-5.0,0,,2017,moderate
2017-04-03,United States,South Korea,43,2.0930232558139537,-10.0,0,,2017,unvalidated
2017-04-10,Brazil,Germany,1,4.0,4.0,0,,2017,moderate
2017-04-10,Canada,India,17,2.864705882352941,1.0,0,,2017,unvalidated
2017-04-10,Canada,Japan,1,4.0,4.0,0,,2017,unvalidated
2017-04-10,Canada,United States,11,1.8272727272727272,0.0,0,,2017,low
2017-04-10,China,France,4,3.175,1.0,0,,2017,unvalidated
2017-04-10,China,India,24,1.3791666666666664,-4.4,0,,2017,moderate
2017-04-10,China,Japan,9,1.3111111111111111,-5.0,0,,2017,moderate
2017-04-10,China,South Korea,51,1.8470588235294119,-7.2,1,-5.6,2017,moderate
2017-04-10,China,United States,118,1.7728813559322032,-7.0,0,,2017,high
2017-04-10,France,China,4,3.175,1.0,0,,2017,unvalidated
2017-04-10,France,Germany,1,8.0,8.0,0,,2017,unvalidated
2017-04-10,France,India,3,5.433333333333334,4.0,0,,2017,unvalidated
2017-04-10,France,United States,4,-0.15000000000000002,-2.0,0,,2017,unvalidated
2017-04-10,Germany,China,4,2.35,0.0,0,,2017,moderate
2017-04-10,Germany,France,1,8.0,8.0,0,,2017,unvalidated
2017-04-10,Germany,India,2,3.0999999999999996,2.8,0,,2017,low
2017-04-10,Germany,Japan,1,1.0,1.0,0,,2017,unvalidated
2017-04-10,Germany,United States,27,2.4296296296296296,-2.0,0,,2017,moderate
2017-04-10,India,Canada,16,0.8999999999999999,-9.0,0,,2017,unvalidated
2017-04-10,India,China,20,2.93,0.0,0,,2017,moderate
2017-04-10,India,Germany,1,1.9,1.9,0,,2017,low
2017-04-10,India,Japan,2,1.0,1.0,0,,2017,unvalidated
2017-04-10,India,Mexico,1,1.0,1.0,0,,2017,unvalidated
2017-04-10,India,United States,23,0.33478260869565213,-9.5,0,,2017,low
2017-04-10,Japan,China,13,1.830769230769231,-0.4,0,,2017,moderate
2017-04-10,Japan,Denmark,2,4.0,4.0,0,,2017,unvalidated
2017-04-10,Japan,France,2,4.0,4.0,0,,2017,unvalidated
2017-04-10,Japan,Germany,3,0.3333333333333333,0.0,0,,2017,unvalidated
2017-04-10,Japan,India,2,1.0,1.0,0,,2017,unvalidated
2017-04-10,Japan,South Korea,6,-1.05,-5.8,0,,2017,unvalidated
2017-04-10,Japan,United States,71,2.925352112676056,-0.4,0,,2017,unvalidated
2017-04-10,Mexico,India,1,1.0,1.0,0,,2017,unvalidated
2017-04-10,Mexico,United States,7,0.7999999999999999,-4.0,0,,2017,moderate
2017-04-10,South Korea,China,40,2.7399999999999998,0.0,0,,2017,moderate
2017-04-10,South Korea,Japan,4,1.75,0.0,0,,2017,unvalidated
2017-04-10,South Korea,United States,81,2.3382716049382712,-6.5,0,,2017,unvalidated
2017-04-10,United States,Canada,11,1.5727272727272728,-4.0,0,,2017,low
2017-04-10,United States,China,148,1.3385135135135136,-7.0,0,,2017,high
2017-04-10,United States,France,1,0.0,0.0,0,,2017,unvalidated
2017-04-10,United States,Germany,27,2.2074074074074073,0.0,0,,2017,moderate
2017-04-10,United States,India,14,-0.20714285714285716,-7.2,0,,2017,low
2017-04-10,United States,Japan,51,3.243137254901961,-2.0,0,,2017,unvalidated
2017-04-10,United States,Mexico,9,1.5222222222222221,-2.0,0,,2017,moderate
2017-04-10,United States,South Korea,120,2.5491666666666664,-7.2,0,,2017,unvalidated
2017-04-17,Brazil,United States,1,-4.0,-4.0,0,,2017,low
2017-04-17,Canada,China,2,4.3,3.4,0,,2017,unvalidated
2017-04-17,Canada,India,54,2.474074074074074,0.0,0,,2017,unvalidated
2017-04-17,Canada,United States,10,1.3199999999999998,-2.0,0,,2017,low
2017-04-17,China,Canada,5,0.060000000000000074,-5.0,0,,2017,unvalidated
2017-04-17,China,France,7,-0.8571428571428571,-2.0,0,,2017,unvalidated
2017-04-17,China,Germany,1,8.0,8.0,0,,2017,moderate
2017-04-17,China,India,17,1.4176470588235293,-2.0,0,,2017,moderate
2017-04-17,China,Japan,4,-0.75,-4.0,0,,2017,moderate
2017-04-17,China,South Korea,9,-2.2222222222222223,-8.0,1,-8.0,2017,moderate
2017-04-17,China,United States,40,2.34,-4.0,0,,2017,high
2017-04-17,Denmark,France,1,3.4,3.4,0,,2017,unvalidated
2017-04-17,France,China,1,-2.0,-2.0,0,,2017,unvalidated
2017-04-17,France,Germany,11,2.309090909090909,-5.0,0,,2017,unvalidated
2017-04-17,France,India,3,0.39999999999999974,-4.4,0,,2017,unvalidated
2017-04-17,France,Japan,2,1.0,1.0,0,,2017,unvalidated
2017-04-17,France,United States,13,1.1153846153846154,-5.0,0,,2017,unvalidated
2017-04-17,Germany,Canada,1,4.5,4.5,0,,2017,unvalidated
2017-04-17,Germany,China,2,3.0,-2.0,0,,2017,moderate
2017-04-17,Germany,France,17,3.423529411764706,0.0,0,,2017,unvalidated
2017-04-17,Germany,South Korea,1,1.0,1.0,0,,2017,unvalidated
2017-04-17,Germany,United States,15,1.2933333333333332,-5.0,0,,2017,moderate
2017-04-17,India,Canada,48,1.414583333333333,-5.0,0,,2017,unvalidated
2017-04-17,India,China,18,2.361111111111111,0.0,0,,2017,moderate
2017-04-17,India,France,4,3.45,1.9,0,,2017,unvalidated
2017-04-17,India,South Korea,1,2.8,2.8,0,,2017,unvalidated
2017-04-17,India,United States,43,0.5046511627906975,-9.2,0,,2017,low
2017-04-17,Japan,China,6,1.4166666666666667,-2.0,0,,2017,moderate
2017-04-17,Japan,France,4,1.5,0.0,0,,2017,unvalidated
2017-04-17,Japan,Germany,1,0.0,0.0,0,,2017,unvalidated
2017-04-17,Japan,India,1,-2.0,-2.0,0,,2017,unvalidated
2017-04-17,Japan,Mexico,1,4.0,4.0,0,,2017,unvalidated
2017-04-17,Japan,South Korea,9,0.16666666666666666,-5.0,0,,2017,unvalidated
2017-04-17,Japan,United States,107,3.269158878504673,-2.0,0,,2017,unvalidated
2017-04-17,Mexico,China,1,-5.0,-5.0,0,,2017,unvalidated
2017-04-17,Mexico,United States,6,0.5,-5.0,0,,2017,moderate
2017-04-17,South Korea,China,4,-0.125,-2.0,0,,2017,moderate
2017-04-17,South Korea,Denmark,2,3.0,3.0,0,,2017,unvalidated
2017-04-17,South Korea,Germany,1,1.0,1.0,0,,2017,unvalidated
2017-04-17,South Korea,India,1,1.9,1.9,0,,2017,unvalidated
2017-04-17,South Korea,Japan,10,1.24,-2.0,0,,2017,unvalidated
2017-04-17,South Korea,United States,99,2.708080808080808,-4.0,0,,2017,unvalidated
2017-04-17,United States,Brazil,1,-0.4,-0.4,0,,2017,low
2017-04-17,United States,Canada,15,0.3866666666666667,-5.0,0,,2017,low
2017-04-17,United States,China,94,1.826595744680851,-7.0,0,,2017,high
2017-04-17,United States,France,18,1.0777777777777777,0.0,0,,2017,unvalidated
2017-04-17,United States,Germany,11,2.9272727272727277,-4.4,0,,2017,moderate
2017-04-17,United States,India,41,1.1268292682926828,-2.0,0,,2017,low
2017-04-17,United States,Japan,130,2.7169230769230768,-10.0,0,,2017,unvalidated
2017-04-17,United States,Mexico,16,0.28125,-5.0,0,,2017,moderate
2017-04-17,United States,South Korea,108,2.2805555555555554,-4.4,0,,2017,unvalidated
2017-04-24,Canada,China,5,4.26,1.9,0,,2017,unvalidated
2017-04-24,Canada,India,4,-0.050000000000000044,-2.0,0,,2017,unvalidated
2017-04-24,Canada,Mexico,15,3.2,1.0,0,,2017,unvalidated
2017-04-24,Canada,United States,25,-0.46399999999999997,-5.0,0,,2017,low
2017-04-24,China,Canada,5,4.66,2.8,0,,2017,unvalidated
2017-04-24,China,Denmark,9,3.8666666666666663,2.8,0,,2017,low_use_EUR_proxy
2017-04-24,China,Germany,5,1.64,0.0,0,,2017,moderate
2017-04-24,China,India,3,3.8000000000000003,1.9,0,,2017,moderate
2017-04-24,China,Japan,18,3.088888888888889,-2.0,0,,2017,moderate
2017-04-24,China,South Korea,15,0.9266666666666666,-8.0,1,-8.0,2017,moderate
2017-04-24,China,United States,105,1.1047619047619048,-5.0,0,,2017,high
2017-04-24,Denmark,China,9,3.7666666666666666,0.0,0,,2017,low_use_EUR_proxy
2017-04-24,Denmark,Germany,1,1.9,1.9,0,,2017,low_use_EUR_proxy
2017-04-24,France,Germany,3,2.8000000000000003,1.0,0,,2017,unvalidated
2017-04-24,France,India,4,-4.0,-9.0,0,,2017,unvalidated
2017-04-24,France,United States,5,2.68,0.0,0,,2017,unvalidated
2017-04-24,Germany,China,8,2.4875,0.4,0,,2017,moderate
2017-04-24,Germany,Denmark,1,2.8,2.8,0,,2017,low_use_EUR_proxy
2017-04-24,Germany,France,9,2.2222222222222223,0.0,0,,2017,unvalidated
2017-04-24,Germany,Japan,3,-5.0,-5.0,0,,2017,unvalidated
2017-04-24,Germany,United States,13,0.6461538461538461,-5.0,0,,2017,moderate
2017-04-24,India,Brazil,1,-6.5,-6.5,0,,2017,low
2017-04-24,India,Canada,2,2.8,2.8,0,,2017,unvalidated
2017-04-24,India,China,4,2.575,-2.0,0,,2017,moderate
2017-04-24,India,France,2,1.0,1.0,0,,2017,unvalidated
2017-04-24,India,United States,30,-0.21333333333333335,-5.0,0,,2017,low
2017-04-24,Japan,Brazil,1,0.0,0.0,0,,2017,unvalidated
2017-04-24,Japan,China,33,2.987878787878788,-0.4,0,,2017,moderate
2017-04-24,Japan,India,1,-9.0,-9.0,0,,2017,unvalidated
2017-04-24,Japan,South Korea,12,2.7416666666666667,-0.4,0,,2017,unvalidated
2017-04-24,Japan,United States,85,2.6423529411764703,-6.5,0,,2017,unvalidated
2017-04-24,Mexico,Canada,15,2.6,-5.0,0,,2017,unvalidated
2017-04-24,Mexico,India,2,0.0,0.0,0,,2017,unvalidated
2017-04-24,Mexico,United States,18,-0.16666666666666666,-5.0,0,,2017,moderate
2017-04-24,South Korea,China,5,1.9600000000000002,-2.0,0,,2017,moderate
2017-04-24,South Korea,Japan,19,-0.7947368421052632,-5.0,0,,2017,unvalidated
2017-04-24,South Korea,United States,81,1.4222222222222223,-5.0,0,,2017,unvalidated
2017-04-24,United States,Canada,23,0.5652173913043478,-10.0,0,,2017,low
2017-04-24,United States,China,104,1.7759615384615384,-5.0,0,,2017,high
2017-04-24,United States,France,8,0.4750000000000001,-5.0,0,,2017,unvalidated
2017-04-24,United States,Germany,14,1.6500000000000001,0.0,0,,2017,moderate
2017-04-24,United States,India,27,0.39999999999999997,-5.0,0,,2017,low
2017-04-24,United States,Japan,66,2.7909090909090906,-2.0,0,,2017,unvalidated
2017-04-24,United States,Mexico,22,0.6727272727272727,-9.2,0,,2017,moderate
2017-04-24,United States,South Korea,77,0.6000000000000001,-7.2,0,,2017,unvalidated
2017-05-01,Brazil,India,1,-9.0,-9.0,0,,2017,low
2017-05-01,Brazil,United States,1,1.0,1.0,0,,2017,low
2017-05-01,Canada,France,3,1.8,1.0,0,,2017,unvalidated
2017-05-01,Canada,Japan,1,3.0,3.0,0,,2017,unvalidated
2017-05-01,Canada,United States,4,-1.7,-5.8,0,,2017,low
2017-05-01,China,Denmark,18,3.0999999999999996,1.0,0,,2017,low_use_EUR_proxy
2017-05-01,China,France,2,1.7,0.0,0,,2017,unvalidated
2017-05-01,China,India,14,-0.21428571428571433,-6.5,0,,2017,moderate
2017-05-01,China,Japan,43,2.723255813953488,-2.0,0,,2017,moderate
2017-05-01,China,Mexico,1,0.4,0.4,0,,2017,unvalidated
2017-05-01,China,South Korea,26,1.7115384615384615,-2.0,0,,2017,moderate
2017-05-01,China,United States,35,2.1085714285714285,-4.0,0,,2017,high
2017-05-01,Denmark,China,17,2.6176470588235294,1.0,0,,2017,low_use_EUR_proxy
2017-05-01,Denmark,India,1,4.0,4.0,0,,2017,low_use_EUR_proxy
2017-05-01,Denmark,United States,2,-1.1,-5.0,0,,2017,low_use_EUR_proxy
2017-05-01,France,Canada,4,1.25,-4.0,0,,2017,unvalidated
2017-05-01,France,Germany,13,2.753846153846154,1.0,0,,2017,unvalidated
2017-05-01,France,United States,3,3.1333333333333333,3.0,0,,2017,unvalidated
2017-05-01,Germany,France,20,2.375,0.0,0,,2017,unvalidated
2017-05-01,Germany,United States,16,0.21249999999999997,-4.0,0,,2017,moderate
2017-05-01,India,Brazil,1,-9.5,-9.5,0,,2017,low
2017-05-01,India,Canada,2,0.0,0.0,0,,2017,unvalidated
2017-05-01,India,China,8,1.95,-0.4,0,,2017,moderate
2017-05-01,India,France,2,0.7,-2.0,0,,2017,unvalidated
